label,text
0,hello boytoy geeee im missing today like send tm remind im thinking loved loving kiss
0,think two still need get cash def ready
0,hey galsu wan na meet dinner nte
1,dear xxxxxxx uve invited xchat final attempt contact u txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yr
0,babe talking think good boy missing love
0,great office today
0,cool last little getting time soon
0,sad puppy noise
0,yes possible dint try pls dont tell one k
0,anyway holla whenever youre around need excuse go creep people sarasota
0,happen
0,gon na ask lol think
1,ur cashbalance currently pound maximize ur cashin send go pmeg cc hgsuitelands rowwjhl
1,private account statement show unredeemed sim point call identifier codexx expires
0,go chase run shes crossing street
1,id like tell deepest darkest fantasy call pmin stop text call nat rate
0,coming friday leave pongaldo get news work place
0,hey inconvenient si huh
0,ok vldo u know got adsense approved
0,really good see day dudette missing
0,want go perumbavoor
0,many time told stage use laugh listen aha
1,wont believe true incredible txts reply g learn truly amazing thing blow mind ofwd ptxt
0,didnt hear
0,thanks talk saturday dear cherish brother role model
0,pls clarify back open return ticket preponed go back kerala
1,natalie f inviting friend reply yes see wwwsmsacunataliek stop send stop frnd
0,ran younger man make pretty baby together
1,jamster get free wallpaper text heart tc apply need help call
0,ic lol play door sometime yo
0,dunno dad said coming home bring u lunch yup go w u lor call u reach school lor
0,sent jd customer service cum account executive ur mail id detail contact u
0,desire u going doctor liver get bit stylish get ur hair managed thats
0,hmmmstill dont opener
0,yeah basically time next week get away mom amp get
0,edison rightly said fool ask question wise man answer know u speechless viva gmgngegnt
0,vote wherever heart guide
0,si lor juz watched italian job
0,tick tick tick could die loneliness know pout stomp foot need
0,lmao know well
1,double min double txt price linerental latest orange bluetooth mobile call mobileupd latest offer calloptoutlf
0,train back northampton im afraid im staying skyving today ho ho around wednesday though fancy comedy club week way
0,goodnight da thangam really miss u dear
0,hey next sun there basic yoga course bugis go pilate intro next sat tell time r free
0,geeeee internet really bad today eh
1,free video camera phone half price line rental mths cross ntwk min txts call mobileupd calloptout
0,think disturbing da
0,sorry ill call later meeting sir
0,havent stuck orchard dad car going dinner u leh r free tonight
0,ok also wan watch e pm show
0,dunno lei like dun haf
0,brother transfered ltgt ltgt pa
0,call later afternoon onwords mtnl service get problem south mumbai hear cannt listen
1,uk break accommodationvouchers term condition apply claim mustprovide claim number
0,talk g x
0,hai dear friend new amp present number rajitha raj ranju
1,p alfie moon child need song ur mob tell ur m txt tone charity nokias poly charity polys zed profit charity
0,different style
1,win shopping spree every week starting play text store skilgme tscs winawk age perweeksub
0,gud ni dearslp welltake careswt dreamsmuah
0,want sent ltgt mesages today thats sorry hurt
1,nd attempt contract u week top prize either cash prize call
0,well im glad didnt find totally disagreeable lol
0,guy flash go call call madam take care oh
1,want new nokia colour phone deliveredtomorrow free minute mobile free text free camcorder reply call
0,mark work tomorrow get work house meet u afterwards
0,keep ur problem ur heart bcoz nobody fight u u amp u fight ur self amp win battle vivekanand g sd ham yeah give call youve got minute ham hi babe uawakefeellikw shitjustfound via aletter thatmum gotmarried thnovbehind ourbacks fuckinniceselfishdeviousbitchanywayil call u
0,amazing rearrange letter give meaning dormitory dirty room astronomer moon starer eye see election result lie let recount motherinlaw woman hitler eleven plus two twelve plus one amazing
0,aiya discus later lar pick
0,hey happy birthday
0,sorry missed call please call back
0,omg one thing another cat worm bad day end
0,good morning im suffering fever dysentry able come office today
0,wont anything de
0,type stuff sing
0,st andre virgil cream
0,check room befor activity
0,fri ah okie lorgoin drivin den go shoppin tt
0,gokila talking aha
0,hi shanilrakhesh herethanksi exchanged uncut diamond stuffleaving back excellent service dino prem
0,kkthis month kotees birthday know
0,im really really broke oh amount small even ltgt
0,sorry mate phone didnt write love kate
1,themobhit link get premium pink panther game new sugababes crazy zebra animation badass hoody wallpaperall free
0,ah well confuses thing doesnt thought friend maybe wrong thing already sort invited tho may come co money
0,aight call youre close
0,nope thats fine might nap tho
1,msg mobile content order resent previous attempt failed due network error query customersqueriesnetvisionukcom
0,news hassling get weed week andres money haughaighgtujhyguj
0,boy loved gal propsd bt didnt mind gv lv lttrs bt frnds threw thm boy decided aproach gal dt time truck speeding towards gal wn hit girld boy ran like hell n saved asked hw cn u run fast boy replied boost secret energy n instantly girl shouted energy n thy lived happily gthr drinking boost evrydy moral story hv free msgsd gud ni
0,wnt buy bmw car urgentlyits vry urgentbut hv shortage ltgt lacsthere source arng dis amt ltgt lacsthats prob
0,ding ya break fassyole blacko londn
0,really need kiss u miss u baby ur baby eva
0,sign maturity start saying big thing actually start understanding small thing nice evening bslvyl
0,oh got many responsibility
1,new message please call
0,ive reached sch already
1,december mobile mths entitled update latest colour camera mobile free call mobile update vco free
0,u definitely need module e humanity dis sem izzit u wan take module st
0,argh fuck nobody town
1,get lion england tone reply lionm mono lionp poly go wwwringtonescouk original n best tone gbp network operator rate apply
0,thanks fill complete calm reassurance
0,aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmeaning
0,driving training
0,lol real told dad cancer
1,private account statement
0,oops ltgt
0,enufcredeit tocallshall ileave uni get bus yor house
0,hi chikku send nice msg
0,impossible argue always treat like sub like never released remind necessary
0,work ah den plus lor u workin oso rite den go orchard lor place go liao
0,wonderful okors great month cherish guy wish well day mojibiola
0,cuz ibored wan na study
0,wot wed nite til
0,rose redred bloodblood heartheart u u send ti ur friend including u like u get back u r poor relation u need support u r frnd many luvs u praying god marry u try
0,way
0,suck ill go u hair youll free right
0,still working time also tried adding zero saving checking ltgt
0,hmm dunno leh mayb bag goigng dat small jus anything except perfume smth dat keep
0,sday joinedso training started today
0,sorry grocer
0,nice pub near frankie n benny near warner cinema
1,costa del sol holiday await collection call toclaim sae tc pobox stockport skxh costpm maxmins
0,yup havent want go yoga call book
0,oh shut omg yesterday dream kid boy pissed kid boy even told mark dream changing diaper cause im getting owed face
0,yeah imagine would really gentle unlike doc treat patient like turkey
1,free st week nokia tone ur mobile every week txt nokia get txting tell ur mate wwwgetzedcouk pobox wwq normptone
0,started dont stop pray good idea anything see help guy ill forward link
0,hi darlin im helen fone im gon na b prince nite please come tb love kate
0,im office dawhere
0,aiyar u poor thing give u support k jia ill think u
0,oh unintentionally bad timing great finger train play along give fifteen min warning
1,get garden ready summer free selection summer bulb seed worth scotsman saturday stop go notxtcouk
0,kthen come wenever u lik come also tel vikky come getting free time
0,pls call da happen
0,happy new year u ur familymay new year bring happiness stability tranquility ur vibrant colourful life
0,problem renewal ill right away dont know detail
0,idk im sitting stop shop parking lot right bawling eye feel like im failure everything nobody want feel like im failing
0,havent left yet probably gon na til dinner
0,like ltgt question
0,new year eve ok went party boyfriend si hey
0,sir need velusamy sir date birth company bank facility detail
0,k k sm chat
0,come karnan car please wait till pm directly goto doctor
0,bluray player
0,ok r meeting later
